trip_index,line_no,route_text_raw,variant,origin,destination,note,start_time,terminal_time,start_minutes,terminal_minutes,trip_minutes,service_type,source_pdf,source_page
8,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,07:43,08:20,463,500,37,daily,k12.pdf,1
9,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,07:55,08:35,475,515,40,daily,k12.pdf,1
10,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,08:05,08:45,485,525,40,daily,k12.pdf,1
11,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,08:15,08:57,495,537,42,daily,k12.pdf,1
12,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,08:25,09:08,505,548,43,daily,k12.pdf,1
13,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,08:35,09:18,515,558,43,daily,k12.pdf,1
14,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,08:45,09:29,525,569,44,daily,k12.pdf,1
15,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,08:55,09:40,535,580,45,daily,k12.pdf,1
16,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,09:05,09:50,545,590,45,daily,k12.pdf,1
17,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,09:15,10:00,555,600,45,daily,k12.pdf,1
18,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,09:25,10:10,565,610,45,daily,k12.pdf,1
19,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,09:35,10:20,575,620,45,daily,k12.pdf,1
20,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,09:45,10:30,585,630,45,daily,k12.pdf,1
21,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,09:55,10:40,595,640,45,daily,k12.pdf,1
22,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,10:07,10:50,607,650,43,daily,k12.pdf,1
23,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΒΙ.Π.Ε.Η. ΚΑΛΛΙΘΕΑ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΒΙ.Π.Ε.Η. ΚΑΛΛΙΘΕΑ,,10:19,11:02,619,662,43,daily,k12.pdf,1
24,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,10:32,11:14,632,674,42,daily,k12.pdf,1
25,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,10:43,11:26,643,686,43,daily,k12.pdf,1
26,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,10:55,11:38,655,698,43,daily,k12.pdf,1
27,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,11:05,11:50,665,710,45,daily,k12.pdf,1
28,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,11:15,12:00,675,720,45,daily,k12.pdf,1
29,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,11:25,12:10,685,730,45,unknown,k12.pdf,2
30,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,11:35,12:20,695,740,45,unknown,k12.pdf,2
31,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,11:45,12:30,705,750,45,unknown,k12.pdf,2
32,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,11:55,12:40,715,760,45,unknown,k12.pdf,2
33,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,12:05,12:50,725,770,45,unknown,k12.pdf,2
34,12,ΚΑΛΛΙΘΕΑ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΚΑΛΛΙΘΕΑ,ΑΕΡΟΔΡΟΜΙΟ,,12:10,13:00,730,780,50,unknown,k12.pdf,2
35,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:15,13:07,735,787,52,unknown,k12.pdf,2
37,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:25,13:16,745,796,51,unknown,k12.pdf,2
38,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:35,13:24,755,804,49,unknown,k12.pdf,2
39,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:45,13:32,765,812,47,unknown,k12.pdf,2
41,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,12:55,13:40,775,820,45,unknown,k12.pdf,2
42,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,13:07,13:50,787,830,43,unknown,k12.pdf,2
44,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,13:26,14:05,806,845,39,unknown,k12.pdf,2
45,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΒΙ.Π.Ε.Η. ΚΑΛΛΙΘΕΑ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΒΙ.Π.Ε.Η. ΚΑΛΛΙΘΕΑ,,13:38,14:20,818,860,42,unknown,k12.pdf,2
46,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,13:55,14:35,835,875,40,unknown,k12.pdf,2
47,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,14:10,14:50,850,890,40,unknown,k12.pdf,2
48,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,14:25,15:05,865,905,40,unknown,k12.pdf,2
49,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,14:38,15:20,878,920,42,unknown,k12.pdf,2
50,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,14:55,15:35,895,935,40,unknown,k12.pdf,2
51,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,15:10,15:50,910,950,40,unknown,k12.pdf,2
52,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,15:25,16:05,925,965,40,unknown,k12.pdf,2
53,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,15:40,16:20,940,980,40,unknown,k12.pdf,2
54,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,15:55,16:35,955,995,40,unknown,k12.pdf,2
55,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,16:10,16:50,970,1010,40,unknown,k12.pdf,2
56,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,16:25,17:05,985,1025,40,unknown,k12.pdf,2
57,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,16:40,17:20,1000,1040,40,unknown,k12.pdf,2
58,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,16:55,17:35,1015,1055,40,unknown,k12.pdf,2
59,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,17:07,17:50,1027,1070,43,unknown,k12.pdf,2
60,12,ΚΑΛΛΙΘΕΑ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΚΑΛΛΙΘΕΑ,ΑΕΡΟΔΡΟΜΙΟ,,17:10,18:00,1030,1080,50,unknown,k12.pdf,2
61,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΛΙΜΑΝΙ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,17:19,18:10,1039,1090,51,unknown,k12.pdf,2
62,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΛΙΜΑΝΙ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,17:32,18:20,1052,1100,48,unknown,k12.pdf,2
63,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,17:43,18:30,1063,1110,47,unknown,k12.pdf,2
64,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,17:55,18:40,1075,1120,45,unknown,k12.pdf,2
65,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,18:07,18:50,1087,1130,43,unknown,k12.pdf,2
66,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,18:19,19:02,1099,1142,43,daily,k12.pdf,3
67,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,18:32,19:14,1112,1154,42,daily,k12.pdf,3
68,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,18:43,19:26,1123,1166,43,daily,k12.pdf,3
69,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,18:55,19:38,1135,1178,43,daily,k12.pdf,3
70,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,19:07,19:50,1147,1190,43,daily,k12.pdf,3
71,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΛΙΜΑΝΙ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,19:19,20:02,1159,1202,43,daily,k12.pdf,3
72,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,19:32,20:14,1172,1214,42,daily,k12.pdf,3
73,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,19:43,20:26,1183,1226,43,daily,k12.pdf,3
74,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,19:55,20:38,1195,1238,43,daily,k12.pdf,3
75,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ - ΑΜΝΙΣΣΟ,ΕΛ.ΜΕ.ΠΑ,ΑΕΡΟΔΡΟΜΙΟ,ΑΜΝΙΣΣΟ,,20:07,20:50,1207,1250,43,daily,k12.pdf,3
76,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:19,21:04,1219,1264,45,daily,k12.pdf,3
77,12,ΛΙΜΑΝΙ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,20:42,21:18,1242,1278,36,daily,k12.pdf,3
78,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:43,21:32,1243,1292,49,daily,k12.pdf,3
79,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:55,21:46,1255,1306,51,daily,k12.pdf,3
80,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,21:10,22:00,1270,1320,50,daily,k12.pdf,3
81,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,21:23,22:14,1283,1334,51,daily,k12.pdf,3
82,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,21:37,22:28,1297,1348,51,daily,k12.pdf,3
83,12,ΑΜΝΙΣΣΟΣ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΜΝΙΣΣΟΣ,ΑΕΡΟΔΡΟΜΙΟ,,21:55,22:42,1315,1362,47,daily,k12.pdf,3
84,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,22:15,22:56,1335,1376,41,daily,k12.pdf,3
85,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,22:35,23:10,1355,1390,35,daily,k12.pdf,3
86,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,22:55,23:24,1375,1404,29,daily,k12.pdf,3
87,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,23:10,23:41,1390,1421,31,daily,k12.pdf,3
88,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,23:25,23:58,1405,1438,33,daily,k12.pdf,3
89,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,23:40,00:15,1420,1455,35,daily,k12.pdf,3
90,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,23:55,00:32,1435,1472,37,daily,k12.pdf,3
91,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,00:07,00:47,7,47,40,daily,k12.pdf,3
92,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,00:19,01:00,19,60,41,daily,k12.pdf,3
93,12,ΑΕΡΟΔΡΟΜΙΟ - ΕΛ.ΜΕ.ΠΑ. - ΑΕΡΟΔΡΟΜΙΟ,ΕΛ.ΜΕ.ΠΑ.,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,00:30,01:15,30,75,45,daily,k12.pdf,3
1,14,ΓΙΟΦΥΡΟ - ΒΙ.ΠΕ.Η. - ΚΑΛΛΙΘΕΑ,ΒΙ.ΠΕ.Η.,ΓΙΟΦΥΡΟ,ΚΑΛΛΙΘΕΑ,,06:48,07:40,408,460,52,daily,k14.pdf,1
